time,filename,lng,lat,E,N,H,H_ellipsoid,yaw,pitch,roll,accuracy_index
072605.122,001199.jpg,120.62163766,24.05074548,211519.732,2660694.842,144.753,16.180,-177.46,0,0,0.2
072605.629,001200.jpg,120.62164539,24.05087537,211520.557,2660709.225,144.136,16.180,-176.59,0,0,0.2
072606.148,001201.jpg,120.62165669,24.05100950,211521.746,2660724.077,143.801,16.180,-175.11,0,0,0.2
072606.654,001202.jpg,120.62167113,24.05114043,211523.254,2660738.573,143.862,16.180,-173.65,0,0,0.2
072607.157,001203.jpg,120.62168779,24.05126864,211524.986,2660752.768,144.104,16.180,-172.88,0,0,0.2
072607.659,001204.jpg,120.62170502,24.05139475,211526.776,2660766.730,144.543,16.180,-172.81,0,0,0.2
072608.165,001205.jpg,120.62172114,24.05151858,211528.453,2660780.440,145.074,16.180,-173.41,0,0,0.2
072608.672,001206.jpg,120.62173536,24.05164099,211529.935,2660793.992,145.582,16.180,-174.2,0,0,0.2
072609.182,001207.jpg,120.62174712,24.05176241,211531.168,2660807.436,145.961,16.180,-174.83,0,0,0.2
072609.685,001208.jpg,120.62175833,24.05188005,211532.343,2660820.462,146.101,16.180,-175.21,0,0,0.2
072610.187,001209.jpg,120.62176888,24.05199766,211533.451,2660833.484,145.95,16.180,-175.42,0,0,0.2
072610.698,001210.jpg,120.62177938,24.05211724,211534.554,2660846.725,145.472,16.180,-175.45,0,0,0.2
072611.200,001211.jpg,120.62179012,24.05223587,211535.682,2660859.860,144.721,16.180,-175.3,0,0,0.2
072611.701,001212.jpg,120.62180150,24.05235493,211536.875,2660873.043,143.776,16.180,-174.94,0,0,0.2
072612.207,001213.jpg,120.62181439,24.05247689,211538.222,2660886.546,142.736,16.180,-174.46,0,0,0.2
072612.719,001214.jpg,120.62182866,24.05260221,211539.711,2660900.422,141.725,16.180,-173.96,0,0,0.2
072613.220,001215.jpg,120.62184369,24.05272637,211541.276,2660914.168,140.879,16.180,-173.61,0,0,0.2
072613.722,001216.jpg,120.62185963,24.05285191,211542.935,2660928.067,140.282,16.180,-173.31,0,0,0.2
072614.225,001217.jpg,120.62187596,24.05297803,211544.633,2660942.031,139.986,16.180,-173.18,0,0,0.2
072614.726,001218.jpg,120.62189192,24.05310338,211546.293,2660955.909,139.949,16.180,-173.45,0,0,0.2
072615.229,001219.jpg,120.62190696,24.05322865,211547.860,2660969.778,140.243,16.180,-173.72,0,0,0.2
072615.731,001220.jpg,120.62192093,24.05335247,211549.318,2660983.487,140.631,16.180,-174.3,0,0,0.2
072616.260,001221.jpg,120.62193345,24.05348121,211550.630,2660997.742,141.104,16.180,-174.99,0,0,0.2
072616.779,001222.jpg,120.62194456,24.05360658,211551.797,2661011.623,141.446,16.180,-175.51,0,0,0.2
072617.281,001223.jpg,120.62195456,24.05372677,211552.850,2661024.932,141.616,16.180,-175.72,0,0,0.2
072617.783,001224.jpg,120.62196405,24.05384600,211553.850,2661038.134,141.528,16.180,-175.92,0,0,0.2
072618.284,001225.jpg,120.62197318,24.05396440,211554.814,2661051.244,141.186,16.180,-176.04,0,0,0.2
072618.786,001226.jpg,120.62198234,24.05408290,211555.781,2661064.365,140.69,16.180,-175.82,0,0,0.2
072619.288,001227.jpg,120.62199217,24.05420153,211556.816,2661077.501,140.051,16.180,-175.67,0,0,0.2
072619.790,001228.jpg,120.62200215,24.05432057,211557.866,2661090.682,139.396,16.180,-175.63,0,0,0.2
072620.294,001229.jpg,120.62201259,24.05444087,211558.964,2661104.002,138.854,16.180,-175.35,0,0,0.2
072620.797,001230.jpg,120.62202382,24.05456156,211560.142,2661117.365,138.433,16.180,-174.99,0,0,0.2
072621.303,001231.jpg,120.62203639,24.05468357,211561.457,2661130.874,138.091,16.180,-174.64,0,0,0.2
072621.805,001232.jpg,120.62204933,24.05480489,211562.809,2661144.307,137.83,16.180,-174.29,0,0,0.2
072622.307,001233.jpg,120.62206256,24.05492610,211564.191,2661157.727,137.605,16.180,-174.23,0,0,0.2
072622.815,001234.jpg,120.62207571,24.05504886,211565.564,2661171.319,137.425,16.180,-174.4,0,0,0.2
072623.323,001235.jpg,120.62208860,24.05517180,211566.912,2661184.931,137.252,16.180,-174.52,0,0,0.2
072623.825,001236.jpg,120.62210096,24.05529337,211568.205,2661198.392,137.02,16.180,-174.66,0,0,0.2
072624.327,001237.jpg,120.62211293,24.05541487,211569.459,2661211.845,136.905,16.180,-174.96,0,0,0.2
072624.829,001238.jpg,120.62212422,24.05553596,211570.643,2661225.252,137.092,16.180,-175.25,0,0,0.2
072625.332,001239.jpg,120.62213474,24.05565615,211571.749,2661238.560,137.432,16.180,-175.46,0,0,0.2
072625.836,001240.jpg,120.62214471,24.05577478,211572.798,2661251.696,137.646,16.180,-175.61,0,0,0.2
072626.355,001241.jpg,120.62215475,24.05589607,211573.855,2661265.126,137.672,16.180,-175.59,0,0,0.2
072626.858,001242.jpg,120.62216474,24.05601327,211574.906,2661278.103,137.309,16.180,-175.43,0,0,0.2
072627.365,001243.jpg,120.62217514,24.05613154,211575.999,2661291.199,136.306,16.180,-175.42,0,0,0.2
072627.868,001244.jpg,120.62218584,24.05625051,211577.122,2661304.371,134.824,16.173,-175.25,0,0,0.2
072628.379,001245.jpg,120.62219760,24.05637275,211578.355,2661317.906,133.02,16.170,-175.02,0,0,0.2
072628.881,001246.jpg,120.62220988,24.05649630,211579.640,2661331.586,131.348,16.170,-174.81,0,0,0.2
072629.382,001247.jpg,120.62222369,24.05662123,211581.082,2661345.418,130.028,16.170,-174.6,0,0,0.2
072629.884,001248.jpg,120.62223727,24.05674798,211582.501,2661359.452,129.262,16.170,-174.3,0,0,0.2
072630.386,001249.jpg,120.62225163,24.05687495,211583.999,2661373.510,129.013,16.170,-173.97,0,0,0.2
072630.888,001250.jpg,120.62226626,24.05700129,211585.524,2661387.498,129.281,16.170,-173.79,0,0,0.2
072631.391,001251.jpg,120.62228064,24.05712634,211587.024,2661401.343,129.816,16.170,-173.93,0,0,0.2
072631.892,001252.jpg,120.62229421,24.05724832,211588.440,2661414.849,130.495,16.170,-174.25,0,0,0.2
072632.394,001253.jpg,120.62230603,24.05736955,211589.679,2661428.272,131.224,16.170,-174.49,0,0,0.2
072632.901,001254.jpg,120.62231803,24.05748947,211590.935,2661441.550,131.916,16.170,-174.96,0,0,0.2
072633.406,001255.jpg,120.62232783,24.05760727,211591.966,2661454.593,132.335,16.170,-175.84,0,0,0.2
072633.909,001256.jpg,120.62233638,24.05772369,211592.870,2661467.484,132.529,16.170,-176.26,0,0,0.2
072634.411,001257.jpg,120.62234456,24.05783927,211593.737,2661480.283,132.433,16.170,-176.38,0,0,0.2
072634.913,001258.jpg,120.62235261,24.05795460,211594.590,2661493.053,132.023,16.170,-176.39,0,0,0.2
072635.415,001259.jpg,120.62236076,24.05807056,211595.453,2661505.893,131.329,16.170,-176.44,0,0,0.2
072635.917,001260.jpg,120.62236885,24.05818825,211596.311,2661518.925,130.421,16.170,-176.51,0,0,0.2
072636.448,001261.jpg,120.62237747,24.05831512,211597.225,2661532.974,129.325,16.170,-176.61,0,0,0.2
072636.955,001262.jpg,120.62238597,24.05843937,211598.127,2661546.732,128.256,16.170,-176.34,0,0,0.2
072637.463,001263.jpg,120.62239569,24.05856617,211599.153,2661560.773,127.36,16.170,-175.91,0,0,0.2
072637.970,001264.jpg,120.62240633,24.05869554,211600.273,2661575.097,126.85,16.170,-175.59,0,0,0.2
072638.476,001265.jpg,120.62241784,24.05882539,211601.483,2661589.475,126.841,16.170,-175.1,0,0,0.2
072638.978,001266.jpg,120.62243098,24.05895434,211602.857,2661603.753,127.28,16.170,-174.67,0,0,0.2
072639.486,001267.jpg,120.62244415,24.05908266,211604.235,2661617.960,127.998,16.170,-174.56,0,0,0.2
072639.988,001268.jpg,120.62245582,24.05920831,211605.459,2661631.873,128.832,16.170,-174.75,0,0,0.2
072640.490,001269.jpg,120.62246780,24.05933098,211606.714,2661645.455,129.647,16.170,-174.88,0,0,0.2
072640.994,001270.jpg,120.62247914,24.05945306,211607.903,2661658.972,130.334,16.170,-175.2,0,0,0.2
072641.499,001271.jpg,120.62248954,24.05957363,211608.997,2661672.323,130.782,16.170,-175.56,0,0,0.2
072642.004,001272.jpg,120.62249897,24.05969291,211609.991,2661685.530,130.907,16.170,-176.02,0,0,0.2
072642.507,001273.jpg,120.62250776,24.05981179,211610.921,2661698.694,130.688,16.170,-176.18,0,0,0.2
072643.013,001274.jpg,120.62251670,24.05993185,211611.865,2661711.988,130.14,16.170,-176.15,0,0,0.2
072643.515,001275.jpg,120.62252624,24.06005212,211612.871,2661725.305,129.375,16.170,-175.79,0,0,0.2
072644.018,001276.jpg,120.62253719,24.06017466,211614.021,2661738.874,128.557,16.170,-175.11,0,0,0.2
072644.522,001277.jpg,120.62255060,24.06029952,211615.422,2661752.698,127.825,16.170,-174.2,0,0,0.2
072645.023,001278.jpg,120.62256598,24.06042516,211617.024,2661766.608,127.324,16.170,-173.4,0,0,0.2
072645.524,001279.jpg,120.62258248,24.06055152,211618.739,2661780.598,127.111,16.170,-173.14,0,0,0.2
072646.031,001280.jpg,120.62259920,24.06067943,211620.478,2661794.760,127.245,16.170,-173.27,0,0,0.2
072646.551,001281.jpg,120.62261529,24.06080992,211622.153,2661809.207,127.694,16.165,-173.63,0,0,0.2
072647.058,001282.jpg,120.62262861,24.06093590,211623.545,2661823.156,128.348,16.166,-174.58,0,0,0.2
072647.561,001283.jpg,120.62264025,24.06105904,211624.765,2661836.790,129.087,16.160,-175.29,0,0,0.2
072648.063,001284.jpg,120.62265060,24.06118128,211625.854,2661850.325,129.809,16.160,-175.68,0,0,0.2
072648.565,001285.jpg,120.62266017,24.06130198,211626.863,2661863.690,130.438,16.160,-175.88,0,0,0.2
072649.067,001286.jpg,120.62266939,24.06142131,211627.836,2661876.903,130.857,16.160,-175.97,0,0,0.2
072649.571,001287.jpg,120.62267861,24.06153941,211628.809,2661889.980,131.049,16.160,-175.94,0,0,0.2
072650.073,001288.jpg,120.62268806,24.06165807,211629.805,2661903.119,130.986,16.160,-175.76,0,0,0.2
072650.579,001289.jpg,120.62269842,24.06177730,211630.894,2661916.321,130.662,16.160,-175.24,0,0,0.2
072651.082,001290.jpg,120.62270986,24.06189608,211632.093,2661929.473,130.135,16.160,-174.7,0,0,0.2
072651.584,001291.jpg,120.62272318,24.06201526,211633.483,2661942.669,129.647,16.160,-174.5,0,0,0.2
072652.087,001292.jpg,120.62273630,24.06213593,211634.853,2661956.029,129.212,16.160,-174.25,0,0,0.2
072652.590,001293.jpg,120.62275004,24.06225768,211636.287,2661969.509,128.75,16.160,-173.99,0,0,0.2
072653.090,001294.jpg,120.62276423,24.06237898,211637.766,2661982.939,128.362,16.160,-173.83,0,0,0.2
072653.592,001295.jpg,120.62277863,24.06250057,211639.266,2661996.401,128.121,16.160,-173.87,0,0,0.2
072654.095,001296.jpg,120.62279236,24.06262192,211640.699,2662009.837,128.066,16.160,-174.27,0,0,0.2
072654.598,001297.jpg,120.62280393,24.06274282,211641.911,2662023.224,128.249,16.160,-174.89,0,0,0.2
072655.103,001298.jpg,120.62281513,24.06286355,211643.086,2662036.591,128.638,16.160,-175.45,0,0,0.2
072655.605,001299.jpg,120.62282467,24.06298267,211644.092,2662049.781,129.146,16.160,-175.91,0,0,0.2
072656.111,001300.jpg,120.62283354,24.06310167,211645.029,2662062.958,129.742,16.160,-176.11,0,0,0.2
072656.638,001301.jpg,120.62284239,24.06322456,211645.966,2662076.566,130.279,16.160,-176.29,0,0,0.2
072657.146,001302.jpg,120.62285077,24.06334241,211646.853,2662089.615,130.632,16.160,-176.21,0,0,0.2
072657.647,001303.jpg,120.62285945,24.06345819,211647.770,2662102.435,130.771,16.160,-175.97,0,0,0.2
072658.157,001304.jpg,120.62286908,24.06357607,211648.784,2662115.488,130.659,16.160,-175.61,0,0,0.2
072658.659,001305.jpg,120.62287947,24.06369253,211649.875,2662128.383,130.329,16.160,-175.24,0,0,0.2
072659.161,001306.jpg,120.62289056,24.06381042,211651.038,2662141.436,129.834,16.160,-174.96,0,0,0.2
072659.670,001307.jpg,120.62290342,24.06393050,211652.382,2662154.732,129.24,16.160,-174.49,0,0,0.2
072700.177,001308.jpg,120.62291673,24.06405116,211653.771,2662168.091,128.644,16.160,-174.02,0,0,0.2
072700.679,001309.jpg,120.62293094,24.06417174,211655.252,2662181.441,128.123,16.160,-173.82,0,0,0.2
072701.182,001310.jpg,120.62294475,24.06429378,211656.693,2662194.953,127.728,16.160,-174.42,0,0,0.2
072701.683,001311.jpg,120.62295547,24.06441738,211657.819,2662208.639,127.478,16.160,-175.71,0,0,0.2
072702.188,001312.jpg,120.62296233,24.06454154,211658.554,2662222.388,127.422,16.160,-177.75,0,0,0.2
072702.690,001313.jpg,120.62296347,24.06466374,211658.706,2662235.921,127.472,16.160,143.53,0,0,0.2
072703.193,001314.jpg,120.62295828,24.06478795,211658.215,2662249.679,127.696,16.160,177,0,0,0.2
072703.694,001315.jpg,120.62294828,24.06490977,211657.235,2662263.173,128.094,16.160,175.55,0,0,0.2
072704.197,001316.jpg,120.62293708,24.06503217,211656.132,2662276.732,128.481,16.160,174.98,0,0,0.2
072704.698,001317.jpg,120.62292502,24.06515266,211654.941,2662290.079,128.737,16.160,174.6,0,0,0.2
072705.200,001318.jpg,120.62291215,24.06527193,211653.668,2662303.292,128.759,16.160,174.51,0,0,0.2
072705.702,001319.jpg,120.62290033,24.06539072,211652.501,2662316.451,128.597,16.160,174.84,0,0,0.2
072706.207,001320.jpg,120.62288995,24.06551008,211651.481,2662329.673,128.229,16.160,175.51,0,0,0.2
072706.739,001321.jpg,120.62288049,24.06563615,211650.557,2662343.638,127.632,16.160,176.27,0,0,0.2
072707.245,001322.jpg,120.62287337,24.06575637,211649.869,2662356.954,126.91,16.160,176.78,0,0,0.2
072707.747,001323.jpg,120.62286680,24.06587629,211649.236,2662370.237,126.194,16.160,177.05,0,0,0.2
072708.249,001324.jpg,120.62286034,24.06599695,211648.615,2662383.602,125.517,16.160,177.2,0,0,0.2
072708.751,001325.jpg,120.62285397,24.06611818,211648.003,2662397.030,124.975,16.160,177.19,0,0,0.2
072709.264,001326.jpg,120.62284637,24.06624223,211647.267,2662410.770,124.486,16.160,176.81,0,0,0.2
072709.766,001327.jpg,120.62283840,24.06636388,211646.493,2662424.245,124.216,16.160,176.51,0,0,0.2
072710.268,001328.jpg,120.62283133,24.06648601,211645.810,2662437.773,123.819,16.157,176.84,0,0,0.2
072710.776,001329.jpg,120.62282464,24.06661107,211645.167,2662451.625,123.45,16.160,177.34,0,0,0.2
072711.277,001330.jpg,120.62281883,24.06673336,211644.613,2662465.171,122.986,16.150,177.56,0,0,0.2
072711.779,001331.jpg,120.62281342,24.06685587,211644.099,2662478.740,122.574,16.150,177.79,0,0,0.2
072712.283,001332.jpg,120.62280854,24.06697869,211643.639,2662492.344,122.173,16.150,177.79,0,0,0.2
072712.785,001333.jpg,120.62280318,24.06710074,211643.131,2662505.862,121.807,16.150,177.55,0,0,0.2
072713.287,001334.jpg,120.62279736,24.06722279,211642.575,2662519.381,121.524,16.150,177.46,0,0,0.2
072713.788,001335.jpg,120.62279150,24.06734446,211642.015,2662532.857,121.298,16.150,177.46,0,0,0.2
072714.296,001336.jpg,120.62278535,24.06746754,211641.427,2662546.490,121.057,16.150,177.22,0,0,0.2
072714.797,001337.jpg,120.62277866,24.06758828,211640.782,2662559.864,120.804,16.150,177.05,0,0,0.2
072715.304,001338.jpg,120.62277159,24.06770942,211640.099,2662573.282,120.407,16.150,177.07,0,0,0.2
072715.812,001339.jpg,120.62276486,24.06783009,211639.451,2662586.648,119.935,16.150,176.91,0,0,0.2
072716.317,001340.jpg,120.62275713,24.06794988,211638.700,2662599.917,119.358,16.150,176.46,0,0,0.2
072716.846,001341.jpg,120.62274777,24.06807609,211637.786,2662613.897,118.543,16.150,175.86,0,0,0.2
072717.346,001342.jpg,120.62273775,24.06819701,211636.803,2662627.291,117.72,16.150,175.53,0,0,0.2
072717.854,001343.jpg,120.62272726,24.06832198,211635.773,2662641.135,116.847,16.150,175.55,0,0,0.2
072718.363,001344.jpg,120.62271701,24.06844796,211634.769,2662655.090,116,16.150,175.93,0,0,0.2
072718.866,001345.jpg,120.62270894,24.06857335,211633.985,2662668.979,115.258,16.150,176.79,0,0,0.2
072719.367,001346.jpg,120.62270302,24.06869888,211633.421,2662682.883,114.707,16.150,178.08,0,0,0.2
072719.871,001347.jpg,120.62270057,24.06882498,211633.209,2662696.849,114.348,16.150,179.14,0,0,0.2
072720.374,001348.jpg,120.62269944,24.06895000,211633.131,2662710.695,114.212,16.150,179.88,0,0,0.2
072720.876,001349.jpg,120.62269934,24.06907282,211633.158,2662724.298,114.256,16.150,-179.84,0,0,0.2
072721.382,001350.jpg,120.62269925,24.06919560,211633.185,2662737.896,114.354,16.150,179.88,0,0,0.2
072721.887,001351.jpg,120.62269817,24.06931640,211633.111,2662751.274,114.422,16.150,179.31,0,0,0.2
072722.389,001352.jpg,120.62269494,24.06943521,211632.818,2662764.434,114.315,16.150,178.79,0,0,0.2
072722.891,001353.jpg,120.62269394,24.06955376,211632.752,2662777.563,114.153,16.150,179.72,0,0,0.2
072723.395,001354.jpg,120.62269594,24.06967428,211632.991,2662790.910,113.876,16.150,-178.85,0,0,0.2
072723.902,001355.jpg,120.62270241,24.06979728,211633.685,2662804.531,113.627,16.150,-176.22,0,0,0.2
072724.405,001356.jpg,120.62271974,24.06991900,211635.484,2662818.006,113.461,16.150,-171.04,0,0,0.2
072724.907,001357.jpg,120.62275095,24.07003931,211638.693,2662831.322,113.256,16.150,-164.49,0,0,0.2
072725.413,001358.jpg,120.62279828,24.07015818,211643.541,2662844.474,113.188,16.150,-157.74,0,0,0.2
072725.915,001359.jpg,120.62286146,24.07027043,211649.999,2662856.888,113.312,16.150,-150.11,0,0,0.2
072726.418,001360.jpg,120.62294068,24.07037390,211658.086,2662868.326,113.682,16.150,-142.11,0,0,0.2
072726.939,001361.jpg,120.62303818,24.07046927,211668.029,2662878.862,114.377,16.150,-133.97,0,0,0.2
072727.443,001362.jpg,120.62314489,24.07054811,211678.903,2662887.564,115.253,16.150,-126.28,0,0,0.2
072727.951,001363.jpg,120.62326247,24.07061289,211690.879,2662894.706,116.223,16.150,-118.16,0,0,0.2
072728.453,001364.jpg,120.62338574,24.07065934,211703.428,2662899.817,117.305,16.150,-109.39,0,0,0.2
072728.955,001365.jpg,120.62351322,24.07068763,211716.399,2662902.916,118.476,16.150,-100.44,0,0,0.2
072729.463,001366.jpg,120.62364175,24.07069667,211729.472,2662903.882,119.684,16.150,-91.6,0,0,0.2
072729.965,001367.jpg,120.62376557,24.07068884,211742.060,2662902.981,120.783,16.150,-83.32,0,0,0.2
072730.469,001368.jpg,120.62388463,24.07066532,211754.160,2662900.344,121.633,16.150,-75.56,0,0,0.2
072730.971,001369.jpg,120.62399656,24.07062903,211765.532,2662896.294,122.203,16.150,-68.31,0,0,0.2
072731.473,001370.jpg,120.62410106,24.07058208,211776.144,2662891.066,122.389,16.150,-62.21,0,0,0.2
072731.975,001371.jpg,120.62419953,24.07052586,211786.140,2662884.813,122.151,16.150,-56.4,0,0,0.2
072732.477,001372.jpg,120.62429126,24.07046191,211795.449,2662877.705,121.472,16.150,-50.81,0,0,0.2
072732.979,001373.jpg,120.62437734,24.07038934,211804.181,2662869.645,120.37,16.150,-45.88,0,0,0.2
072733.483,001374.jpg,120.62445868,24.07030819,211812.428,2662860.635,118.89,16.150,-40.94,0,0,0.2
072733.989,001375.jpg,120.62453365,24.07021707,211820.025,2662850.523,117.268,16.150,-34.77,0,0,0.2
072734.494,001376.jpg,120.62460009,24.07011534,211826.751,2662839.239,115.787,16.150,-28.73,0,0,0.2
072734.998,001377.jpg,120.62465542,24.07000418,211832.344,2662826.913,114.495,16.150,-22.11,0,0,0.2
072735.501,001378.jpg,120.62469624,24.06988636,211836.460,2662813.853,113.503,16.150,-15.49,0,0,0.2
072736.003,001379.jpg,120.62472339,24.06976199,211839.185,2662800.072,112.989,16.150,-9.26,0,0,0.2
072736.505,001380.jpg,120.62473629,24.06963435,211840.459,2662785.932,113.12,16.150,-3.36,0,0,0.2
072737.028,001381.jpg,120.62473542,24.06950219,211840.331,2662771.296,114.018,16.150,2.01,0,0,0.2
072737.534,001382.jpg,120.62472583,24.06937905,211839.319,2662757.661,115.557,16.150,4.66,0,0,0.2
072738.046,001383.jpg,120.62471357,24.06926020,211838.037,2662744.501,117.394,16.150,5.57,0,0,0.2
072738.549,001384.jpg,120.62470177,24.06914901,211836.805,2662732.190,119.13,16.150,5.39,0,0,0.2
072739.050,001385.jpg,120.62469163,24.06904233,211835.742,2662720.378,120.577,16.150,4.69,0,0,0.2
072739.554,001386.jpg,120.62468421,24.06893708,211834.956,2662708.724,121.603,16.150,3.74,0,0,0.2
072740.060,001387.jpg,120.62467806,24.06883363,211834.300,2662697.269,122.122,16.150,3.1,0,0,0.2
072740.577,001388.jpg,120.62467268,24.06872797,211833.722,2662685.568,122.059,16.150,2.71,0,0,0.2
072741.083,001389.jpg,120.62466805,24.06862334,211833.220,2662673.982,121.472,16.150,2.5,0,0,0.2
072741.585,001390.jpg,120.62466347,24.06851864,211832.723,2662662.387,120.631,16.150,2.33,0,0,0.2
072742.088,001391.jpg,120.62465915,24.06841038,211832.252,2662650.399,119.607,16.150,2.28,0,0,0.2
072742.590,001392.jpg,120.62465397,24.06830015,211831.693,2662638.192,118.529,16.150,2.86,0,0,0.2
072743.092,001393.jpg,120.62464752,24.06818634,211831.003,2662625.590,117.519,16.150,3.06,0,0,0.2
072743.598,001394.jpg,120.62464149,24.06807071,211830.356,2662612.785,116.75,16.150,2.13,0,0,0.2
072744.099,001395.jpg,120.62464004,24.06795519,211830.174,2662599.992,116.313,16.150,-0.26,0,0,0.2
072744.602,001396.jpg,120.62464617,24.06783552,211830.762,2662586.737,116.274,16.150,-3.97,0,0,0.2
072745.107,001397.jpg,120.62466225,24.06771559,211832.362,2662573.450,116.735,16.150,-8.66,0,0,0.2
